"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1927598242973544506","Sun Jun 01 06:18:16 +0000 2025","0","@Yudiilll @nishltaku @EkoRachmadi2 Ada ya koruptor ditangkap tanpa bukti yg jelas ? Yang ada kalau si Amies ditangkap mulai lah narasi ketakadilan tak ada bukti pembungkaman calon presiden dst nya Si mulut Amies emang bs bermanis manis. Membungkus dgn kata kata yang terlihat hebat heroik.","1929059905677254864","","Yudiilll","in","","0","1","0","https://x.com/undefined/status/1929059905677254864","1563918488267198467",
"1929059194961064265","Sun Jun 01 06:15:26 +0000 2025","0","jangan kebiasaan make kata kata ga pada tempatnya deh. aneh bgt minta ke ortu dibilang ngemis.","1929059194961064265","","","in","","0","0","0","https://x.com/undefined/status/1929059194961064265","1279061841281380354",
"1929038042083233947","Sun Jun 01 06:15:13 +0000 2025","0","@sweectz kata kata kramat tuh kak","1929059140627763514","","sweectz","in","","0","0","0","https://x.com/undefined/status/1929059140627763514","1497183589619830786",
"1929058289280778322","Sun Jun 01 06:13:21 +0000 2025","1","Aku rasa ayat ini mungkin keluar dari mulut seseorang yang belum pun berkahwin. Sebab kalau dah kahwin dia akan tahu &amp; sedar hakikat perkahwinan itu bagaimana. Dia tak akan sampai hati untuk mengeluarkan kata-kata yang dangkal begini.","1929058670505333193","","ArepJawa","in","","0","0","0","https://x.com/undefined/status/1929058670505333193","1053294658569289730",
"1929058564154204345","Sun Jun 01 06:12:56 +0000 2025","0","hatiku terlalu mungil untuk dikata-katain pake kata-kata toxic gabisa banget","1929058564154204345","","","in","","0","0","1","https://x.com/undefined/status/1929058564154204345","1730870520739160064",
"1929058461708369985","Sun Jun 01 06:12:32 +0000 2025","0","Ingin rasanya ku mengeluarkan kata kata kasar","1929058461708369985","","","in","","0","0","0","https://x.com/undefined/status/1929058461708369985","25796673",
"1929058289280778322","Sun Jun 01 06:11:50 +0000 2025","8","Kasihan terhadap mereka yang mengeluarkan kata-kata sebegini. Lebih kasihan lagi terhadap mereka yang menyokongnya. Kalau seseorang itu benar faham tentang Islam tidak sewajarnya ungkapan ini keluar dari mulutnya. Contoh paling hampir ialah Sayidatina Khadijah binti Khuwailid. https://t.co/pdiYC6pwPL","1929058289280778322","https://pbs.twimg.com/media/GsVkSYCa4AECGMO.jpg","","in","","1","1","2","https://x.com/undefined/status/1929058289280778322","1053294658569289730",
"1929052228695826698","Sun Jun 01 06:11:09 +0000 2025","0","@arinlee01 Padahal fans Dy juga mendukung buat rnb akgae berulah itu tapi malah dikasih kata kata begitu waduh selama ini berarti oke oke aja kalo Dy beneran jadi samsak fandom kah? Shsjakka","1929058114709438767","","arinlee01","in","","0","1","0","https://x.com/undefined/status/1929058114709438767","1290608945606795265",
"1929056469107749056","Sun Jun 01 06:09:48 +0000 2025","1","@nattaywat di jadiin buku aja kata kata lucu nya SKSKKSK SAYANGKUU ","1929057774832677278","","nattaywat","in","","0","1","0","https://x.com/undefined/status/1929057774832677278","1442681895158878209",
"1928815430837186958","Sun Jun 01 06:05:35 +0000 2025","0","@asahimup oke udh ku ss. ku pegang kata kata mu kak","1929056713493147788","","asahimup","in","","0","0","0","https://x.com/undefined/status/1929056713493147788","1584832090591223809",
"1928750139004326240","Sun Jun 01 06:01:52 +0000 2025","0","@Utayrus_Ayd Saya kawatirnya yang melakukan edit justru akan seperti ini. Karena penyanjung editor sangat percaya dan bahagia tambah pula kata-kata hujatan kebencian","1929055779274764680","","Utayrus_Ayd","in","","0","0","0","https://x.com/undefined/status/1929055779274764680","1866275716893200384",
"1928928744841847120","Sun Jun 01 06:01:01 +0000 2025","0","@Doelbatox Penuh dengan kata-kata ya","1929055567160463715","","Doelbatox","in","","0","0","0","https://x.com/undefined/status/1929055567160463715","2758514019",
"1929038042083233947","Sun Jun 01 06:00:22 +0000 2025","0","@sweectz Enggak butuh kata kata kaya gitu","1929055400113922450","","sweectz","in","","0","0","0","https://x.com/undefined/status/1929055400113922450","1063752758807777281",
"1929035430206517753","Sun Jun 01 05:59:06 +0000 2025","0","@aksarapodo @sbyfess Eh kok bisa ada kata kata gimana caranya","1929055084094062647","","aksarapodo","in","","0","0","0","https://x.com/undefined/status/1929055084094062647","1409312683250176004",
"1929054716329341416","Sun Jun 01 05:58:28 +0000 2025","0","@Otcar Gw cabut kata-kata gw sekarang.","1929054922315645221","","Otcar","in","","0","1","0","https://x.com/undefined/status/1929054922315645221","1219414785747324928",
"1929054386807881844","Sun Jun 01 05:56:20 +0000 2025","0","Tiap kali TBM selalu nyampein kata-kata ini. Sayangi nyawa sendiri. Keluarga di rumah nunggu gaji yang berkah. Sampeyan kenapa-napa perusahaan bisa nyari orang baru. Kalo nyawa sampeyan yang ilang mau nyari kemana? ","1929054386807881844","","","in","","0","0","0","https://x.com/undefined/status/1929054386807881844","1371452282324185090",
"1929054311100961188","Sun Jun 01 05:56:02 +0000 2025","131","memutuskan untuk full support dia karna kata-kata yg dikeluarkan dari mulutnya selalu bisa dipertanggungjawabkan dan omongan janjinya bisa di pegang bukan hanya bualan semata dia beneran serius membuktikannya kata orang itu baru disebut LAKI-LAKI GENTLEMEN https://t.co/q3lKNQrqCF","1929054311100961188","https://pbs.twimg.com/media/GsVgrDdaMAUGwGq.jpg","","in","","0","0","24","https://x.com/undefined/status/1929054311100961188","1697865224710438912",
"1928378715299282960","Sun Jun 01 05:51:27 +0000 2025","0","@iambigggT @zeinpiliang kata-kata hari ini bolo https://t.co/lGwZ45VDhN","1929053156261892277","https://pbs.twimg.com/media/GsVfn1aaMAIEeIU.jpg","iambigggT","in","","0","0","0","https://x.com/undefined/status/1929053156261892277","530867596",
